Index,Time,watch_data_xstates[4],watch_data_xstates[6],watch_data_xd[4],watch_data_xd[6],watch_data_error[4],watch_data_error[6],watch_data_u[2],watch_leglenth[0],watch_data_u[3],watch_data_u[0],watch_data_u[1],(status_flag).stand_jump_cmd,(status_flag).moving_jump_cmd,support,watch_fall
8386,8.797975,-0.1191049494366412,-0.114050657367236,0,0,-0.11981473131973,-0.1147382068167895,-0.7741473034603551,0.2110824507866651,0.7741473034603551,1,0,0,0,48.462296317876592,0
8387,8.799004,-0.1184074776528412,-0.1133790684170164,0,0,-0.1191049494366412,-0.114050657367236,-0.7852286404028064,0.2116220543608394,0.7852286404028064,1,0,0,0,49.426459523590580,0
8388,8.800021,-0.1174179623304312,-0.1124155838798597,0,0,-0.1184074776528412,-0.1133790684170164,-0.8832506230644235,0.2121629556529949,0.8832506230644235,1,0,0,0,48.143089975881729,0
8389,8.801052,-0.116427200820139,-0.1117266348227504,0,0,-0.1174179623304312,-0.1124155838798597,-0.9479584295846288,0.2127062414382844,0.9479584295846288,1,0,0,0,48.049310235712212,0
8390,8.802069,-0.1157089470013548,-0.1110429824824086,0,0,-0.116427200820139,-0.1110430291518214,-0.8907072328582371,0.2132414514856131,0.8907072328582371,1,0,0,0,48.807941655316895,0
8391,8.803324,-0.114999733545742,-0.1103450932439509,0,0,-0.114999733545742,-0.1103450932439509,-0.8375641315917965,0.2137671321365407,0.8375641315917965,1,0,0,0,48.218807649812376,0
8392,8.804343,-0.1142764258443538,-0.1093654530449397,0,0,-0.1142764258443538,-0.1093654530449397,-0.9034150160564866,0.2142909532655444,0.9034150160564866,1,0,0,0,46.231293002084825,0
8393,8.805372,-0.1132696958660251,-0.1086601763454733,0,0,-0.1132696958660251,-0.1086601763454733,-0.9078813588834738,0.2148113019588001,0.9078813588834738,1,0,0,0,47.284057519326324,0
8394,8.806387,-0.1125455359641985,-0.1079560506623936,0,0,-0.1125455359641985,-0.1079560506623936,-0.8728422875851355,0.2153231636983749,0.8728422875851355,1,0,0,0,46.7695164897094,0
8395,8.807542,-0.1115437573761897,-0.1072557577799114,0,0,-0.1115437573761897,-0.1072557577799114,-0.8558622859710383,0.2158269572938261,0.8558622859710383,1,0,0,0,48.58573142009984,0
8396,8.808614,-0.1108215916254138,-0.1062753383508357,0,0,-0.1108215916254138,-0.1062753383508357,-0.82351259229576,0.2168207151553804,0.82351259229576,1,0,0,0,47.137199430649275,0
8397,8.809734,-0.1098165288576696,-0.1055715520572038,0,0,-0.1098165288576696,-0.1055715520572038,-0.7701386623630605,0.2173209966404142,0.7701386623630605,1,0,0,0,45.862798752307369,0
8398,8.810767,-0.1093800651107855,-0.1048642430290856,0,0,-0.1093800651107855,-0.1048642430290856,-0.7829964944996151,0.2178284943180177,0.7829964944996151,1,0,0,0,46.293860661981185,0
8399,8.811782,-0.1086499697969283,-0.1041530131093735,0,0,-0.1086499697969283,-0.1041530131093735,-0.906918190419047,0.218331820119271,0.906918190419047,1,0,0,0,46.501249926972711,0
8400,8.812810,-0.1079101443620123,-0.1024220099443862,0,0,-0.1079101443620123,-0.1031529417032668,-1.0064114254743858,0.2188271771804563,1.0064114254743858,1,0,0,0,45.288769533188869,0
8401,8.813827,-0.1068783275507053,-0.1016826595586096,0,0,-0.1068783275507053,-0.1024220384455734,-0.959440831616346,0.2193204386409764,0.959440831616346,1,0,0,0,44.290556237197435,0
8402,8.815098,-0.1053540256397214,-0.1009237124411004,0,0,-0.1061209225195163,-0.1009237124411004,-0.8454351923688943,0.2198096288249393,0.8454351923688943,1,0,0,0,45.607439458724186,0
8403,8.816117,-0.1045853541485262,-0.1001727869613818,0,0,-0.1053540256397214,-0.1001727869613818,-0.7801121771818551,0.2202900560615016,0.7801121771818551,1,0,0,0,46.854645703219752,0
8404,8.817146,-0.1038085375830058,-0.0994134563993914,0,0,-0.1045853541485262,-0.0994134563993914,-0.7868163870596756,0.2207622949903969,0.7868163870596756,1,0,0,0,46.071432365150052,0
8405,8.818162,-0.1030193025368891,-0.0986414486130274,0,0,-0.1030193124815349,-0.0986414486130274,-0.8018423281323093,0.2212289373228594,0.8018423281323093,1,0,0,0,44.974583998876532,0
8406,8.819387,-0.1022184645345845,-0.0978575803845299,0,0,-0.1022184645345845,-0.0978575803845299,-0.785585053202774,0.2216927062992474,0.785585053202774,1,0,0,0,44.147726680354452,0
8407,8.820402,-0.1014098476896417,-0.0970656770787879,0,0,-0.1014098476896417,-0.0970656770787879,-0.7562990662637368,0.2221556428420473,0.7562990662637368,1,0,0,0,43.645578783849053,0
8408,8.821435,-0.1005958590601472,-0.0962681469985842,0,0,-0.1005958590601472,-0.0962681469985842,-0.722628457981029,0.2226189536996223,0.722628457981029,1,0,0,0,43.435662608817494,0
8409,8.822450,-0.0997695258409877,-0.0954497554528999,0,0,-0.0997695258409877,-0.0954497554528999,-0.6715293841262231,0.2230831738349079,0.6715293841262231,1,0,0,0,43.91950689730681,0
8410,8.823480,-0.0992140137806212,-0.0946261697138109,0,0,-0.0992140137806212,-0.0946261697138109,-0.6563793660164154,0.2235432167011218,0.6563793660164154,1,0,0,0,45.51322444545385,0
8411,8.824621,-0.0983629077879456,-0.0937908443932356,0,0,-0.0983629077879456,-0.0937908443932356,-0.6774131133467647,0.2244382231134682,0.6774131133467647,1,0,0,0,43.533355151015292,0
8412,8.825762,-0.0974980598969499,-0.0932228408805309,0,0,-0.0974980598969499,-0.0932228408805309,-0.6776844063419665,0.2248768942935265,0.6776844063419665,1,0,0,0,44.451454164381829,0
8413,8.826893,-0.0957204026248917,-0.0914731293559958,0,0,-0.0966157239940628,-0.0923606964681296,-0.6301187528631074,0.2252994074029306,0.6301187528631074,1,0,0,0,45.679272993938795,0
8414,8.827913,-0.0950486521218059,-0.0905315560722693,0,0,-0.0957204034660295,-0.0914731293559958,-0.5228939846835741,0.225711778089018,0.5228939846835741,1,0,0,0,46.041103988239143,0
8415,8.828942,-0.0941204265454356,-0.0898999051633789,0,0,-0.0950486521218059,-0.0905315560722693,-0.3957501217608695,0.2261248635976388,0.3957501217608695,1,0,0,0,44.096301145323707,0
8416,8.829959,-0.0934553006918029,-0.0892463733753557,0,0,-0.0941204265454356,-0.0898999051633789,-0.3366943452659603,0.2265430544449027,0.3366943452659603,1,0,0,0,43.86338018155696,0
8417,8.830991,-0.0927402349667934,-0.0885427463387263,0,0,-0.0934553006918029,-0.0892463733753557,-0.3475295620789922,0.226961643809606,0.3475295620789922,1,0,0,0,43.795799146778165,0
8418,8.832008,-0.0916978813730054,-0.0877969086544397,0,0,-0.0927402349667934,-0.0885427463387263,-0.4190321522698606,0.227378679862835,0.4190321522698606,1,0,0,0,43.949782096849091,0
8419,8.833037,-0.0909656414815312,-0.087075890868044,0,0,-0.0916978813730054,-0.0877969086544397,-0.4458039189481305,0.2277991045403556,0.4458039189481305,1,0,0,0,43.650660237917179,0
8420,8.834051,-0.0899288698803802,-0.0860505081481879,0,0,-0.0909656414815312,-0.087075890868044,-0.3913110074921229,0.2282133403715194,0.3913110074921229,1,0,0,0,44.3951635179656,0
8421,8.835081,-0.0891753121491561,-0.0853078553579303,0,0,-0.0899288698803802,-0.0860505081481879,-0.2670050284375783,0.2286083939904049,0.2670050284375783,1,0,0,0,46.931448918506944,0
8422,8.836096,-0.0883551167955712,-0.0844984111321199,0,0,-0.0891753121491561,-0.0853078553579303,-0.1072894300233778,0.2289896930072756,0.1072894300233778,1,0,0,0,45.710408604357724,0
8423,8.837124,-0.0875136492301596,-0.0836675414987229,0,0,-0.0883551167955712,-0.0836675414987229,0.0096589460030656,0.2293688045597875,-0.0096589460030656,1,0,0,0,44.407032512338147,0
8424,8.838141,-0.086685264748527,-0.0828496023668632,0,0,-0.0875136492301596,-0.0828496023668632,0.0469276705368444,0.2297511662505092,-0.0469276705368444,1,0,0,0,44.621286403744925,0
8425,8.839170,-0.0858371777199230,-0.0820118087153508,0,0,-0.085837150258018,-0.0820118087153508,0.0850708707646279,0.2301382171698826,-0.0850708707646279,1,0,0,0,43.99654687725128,0
8426,8.840187,-0.0849664318251684,-0.0811458406429004,0,0,-0.0849664318251684,-0.0811458406429004,0.116791762351856,0.2305293564684261,-0.116791762351856,1,0,0,0,43.886752838202454,0
8427,8.841345,-0.0843524128837063,-0.0802559456973584,0,0,-0.0843524128837063,-0.0802559456973584,0.2159197448944581,0.2309180170543038,-0.2159197448944581,1,0,0,0,45.577824500939392,0
8428,8.842427,-0.0834360573243997,-0.0796330179367582,0,0,-0.0834360573243997,-0.0796330179367582,0.2157137350369864,0.2312969357952258,-0.2157137350369864,1,0,0,0,45.725041294762789,0
8429,8.843559,-0.0825031236010494,-0.0787127242157542,0,0,-0.0825031236010494,-0.0787127242157542,0.2352147348783032,0.231660247706095,-0.2352147348783032,1,0,0,0,45.14113559375832,0
8430,8.844574,-0.0815600369234664,-0.078062989293257,0,0,-0.0815600369234664,-0.078062989293257,0.3195583547924608,0.2320042462051515,-0.3195583547924608,1,0,0,0,45.528422992933244,0
8431,8.845604,-0.0808923546674605,-0.0771138124029276,0,0,-0.0808923546674605,-0.0771138124029276,0.3945375970709482,0.2323382094961234,-0.3945375970709482,1,0,0,0,45.691544275417555,0
8432,8.846619,-0.079930631725651,-0.0761615706994827,0,0,-0.079930631725651,-0.0761615706994827,0.4486073336131433,0.2326742721084919,-0.4486073336131433,1,0,0,0,45.977732074883107,0
8433,8.847647,-0.0792486918008277,-0.0754865839314116,0,0,-0.0792486918008277,-0.0754865839314116,0.4911485370734037,0.2333609639794956,-0.4911485370734037,1,0,0,0,44.61399604407008,0
8434,8.848665,-0.0785590970703407,-0.0745197594570784,0,0,-0.0785590970703407,-0.0745197594570784,0.4676683251279488,0.2336986703073156,-0.4676683251279488,1,0,0,0,44.74476976255125,0
8435,8.849693,-0.0778607055561533,-0.073828077511451,0,0,-0.0778607055561533,-0.073828077511451,0.4012357810983929,0.2340338339365097,-0.4012357810983929,1,0,0,0,45.430748482120492,0
8436,8.850730,-0.0768274052455069,-0.0727993924536177,0,0,-0.0768274052455069,-0.0727993924536177,0.4060447199375452,0.2343741007760532,-0.4060447199375452,1,0,0,0,45.840980624908169,0
8437,8.851746,-0.0761148457510474,-0.0720934437844756,0,0,-0.0761148457510474,-0.0720934437844756,0.4937328934420893,0.2347159658148972,-0.4937328934420893,1,0,0,0,45.128225733407845,0
8438,8.852777,-0.0754029957662972,-0.0711036756877115,0,0,-0.0754029957662972,-0.0711036756877115,0.5504127265851742,0.2350522726789286,-0.5504127265851742,1,0,0,0,44.27143761423272,0
8439,8.853793,-0.0746948776948155,-0.0704019308921626,0,0,-0.0746948776948155,-0.0704019308921626,0.5325235282986107,0.2353815996134918,-0.5325235282986107,1,0,0,0,44.39672174919244,0
8440,8.854822,-0.0740283877733918,-0.0690081190427585,0,0,-0.0740283877733918,-0.06974173654542,0.4586401872705835,0.2356999478597714,-0.4586401872705835,1,0,0,0,45.085775491176136,0
8441,8.856060,-0.0728727659241042,-0.0685963757888446,0,0,-0.0735753644124171,-0.0690081190427585,0.3159730584243774,0.2360033307702808,-0.3159730584243774,1,0,0,0,46.464520310693174,0
8442,8.857078,-0.0721671446088679,-0.0678968470030008,0,0,-0.0728727659241042,-0.0685963757888446,0.1438787468604685,0.2362994940914434,-0.1438787468604685,1,0,0,0,45.827455457196215,0
8443,8.858108,-0.071471146197478,-0.0672068643183945,0,0,-0.0721671446088679,-0.0672068636350809,0.0254032845481897,0.2365989388282964,-0.0254032845481897,1,0,0,0,44.561510498685066,0
8444,8.859124,-0.0707633874978444,-0.0665031778479199,0,0,-0.071471146197478,-0.0665031778479199,0.0388146962635174,0.2368942569810929,-0.0388146962635174,1,0,0,0,45.941322812736174,0
8445,8.860152,-0.0703182217971279,-0.0657752380851542,0,0,-0.0707633874978444,-0.0657752380851542,0.1351904276614615,0.2371781948729523,-0.1351904276614615,1,0,0,0,47.91758295746073,0
8446,8.861301,-0.0692815963630675,-0.0653181578728492,0,0,-0.0692815963630675,-0.0653181578728492,0.2763339741382505,0.237461740800837,-0.2763339741382505,1,0,0,0,46.996721830677373,0
8447,8.862386,-0.0688184926811848,-0.0645737553098005,0,0,-0.0688184926811848,-0.0645737553098005,0.3350697878673952,0.2377440050466466,-0.3350697878673952,1,0,0,0,46.49491538887344,0
8448,8.863523,-0.0680671338270136,-0.0641132829735736,0,0,-0.0680671338270136,-0.0641132829735736,0.3536610723793947,0.238019649389527,-0.3536610723793947,1,0,0,0,47.110630354238409,0
8449,8.864540,-0.067342068129632,-0.0639676516479644,0,0,-0.067342068129632,-0.0639676516479644,0.2804145879619695,0.2382991738620232,-0.2804145879619695,1,0,0,0,46.811714744422566,0
8450,8.865569,-0.0668943931835928,-0.0632384271853666,0,0,-0.0668943931835928,-0.0632384271853666,0.1619082067689979,0.2385858850871428,-0.1619082067689979,1,0,0,0,45.120816689242374,0
8451,8.866587,-0.0664427466196609,-0.0627904601266371,0,0,-0.0664427466196609,-0.0627904601266371,0.0263519416007048,0.2388685345337725,-0.0263519416007048,1,0,0,0,46.915856360904086,0
8452,8.867616,-0.0657034759935789,-0.0623421124963033,0,0,-0.0657034759935789,-0.0623421124963033,-0.0554897214752974,0.2391435931959372,0.0554897214752974,1,0,0,0,47.33700531525465,0
8453,8.868632,-0.065253511612801,-0.0616103287559482,0,0,-0.065253511612801,-0.0616103287559482,-0.0567767836393252,0.239417017219477,0.0567767836393252,1,0,0,0,46.632117993095207,0
8454,8.869662,-0.064825459627528,-0.0614713671446387,0,0,-0.064825459627528,-0.0614713671446387,-0.0588552287306456,0.2399464020056621,0.0588552287306456,1,0,0,0,46.681069364149294,0
8455,8.870677,-0.0643789441989033,-0.060742881922597,0,0,-0.0643789441989033,-0.060742881922597,-0.1297688394431387,0.2402030280617753,0.1297688394431387,1,0,0,0,47.67747374955548,0
8456,8.871715,-0.0642082392149095,-0.0602871619749184,0,0,-0.0642082392149095,-0.0602871619749184,-0.217304728739232,0.2404596176526416,0.217304728739232,1,0,0,0,46.092038984926574,0
8457,8.872744,-0.0635015359718954,-0.0598724803499633,0,0,-0.0635015359718954,-0.0598724803499633,-0.2703206403845493,0.2407064784436562,0.2703206403845493,1,0,0,0,47.623928153161699,0
8458,8.873760,-0.0630698185239356,-0.0594442236801351,0,0,-0.0630698185239356,-0.0594442236801351,-0.2618240384201951,0.2409368840433452,0.2618240384201951,1,0,0,0,49.689572752850622,0
8459,8.874790,-0.0628798209147237,-0.0592559396578529,0,0,-0.0628798209147237,-0.0592559396578529,-0.2835876768911412,0.2411526979586449,0.2835876768911412,1,0,0,0,50.087164762814033,0
8460,8.875806,-0.0623981968578258,-0.0587777384509884,0,0,-0.0623981968578258,-0.0587777384509884,-0.3819748679787203,0.2413639949807135,0.3819748679787203,1,0,0,0,49.267045667172382,0
8461,8.876836,-0.0619064572172041,-0.0577882078330509,0,0,-0.0619064572172041,-0.0582893934886448,-0.3934441679363317,0.2415815222086349,0.3934441679363317,1,0,0,0,47.841969753397734,0
8462,8.877851,-0.0614019144418259,-0.0572796500150383,0,0,-0.0614019144418259,-0.0577882172875792,-0.2813540607622576,0.2418080446855753,0.2813540607622576,1,0,0,0,47.876697162168028,0
8463,8.878880,-0.0608900086315025,-0.057047336768614,0,0,-0.0608900086315025,-0.0572796500150383,-0.1253695743765147,0.2420422861739516,0.1253695743765147,1,0,0,0,48.413934395502806,0
8464,8.879895,-0.0598384719487746,-0.056520666573433,0,0,-0.060368446647795,-0.057047336768614,-0.0071567883700403,0.2422816463366171,0.0071567883700403,1,0,0,0,49.178636315705034,0
8465,8.880928,-0.0595942123841446,-0.0559921029494885,0,0,-0.0598384517922281,-0.056520666573433,0.0583352338578853,0.2425183112414323,-0.0583352338578853,1,0,0,0,48.682863447932746,0
8466,8.881944,-0.0587819320028749,-0.0554715009930147,0,0,-0.0595942123841446,-0.0559921029494885,0.0637970236790582,0.2427388699669515,-0.0637970236790582,1,0,0,0,49.3937319047758,0
8467,8.882972,-0.0582610322069432,-0.0552398942585499,0,0,-0.0587819320028749,-0.0554715009930147,0.0866667238785295,0.2429419553399086,-0.0866667238785295,1,0,0,0,49.45747735820644,0
8468,8.883989,-0.0577313373071984,-0.0544249278728171,0,0,-0.0582610322069432,-0.0552398942585499,0.1463893385092643,0.243142645521135,-0.1463893385092643,1,0,0,0,49.577284465325099,0
8469,8.885134,-0.0572328938289819,-0.0539296780011156,0,0,-0.0577313373071984,-0.0539296780011156,0.210547148901032,0.2433533713550212,-0.210547148901032,1,0,0,0,48.991267698896706,0
8470,8.886209,-0.0570274218989026,-0.0537258375342409,0,0,-0.0570274218989026,-0.0537258375342409,0.2688146484120384,0.2435711911419754,-0.2688146484120384,1,0,0,0,49.191393493705902,0
8471,8.887377,-0.0562569501493555,-0.0529584250143664,0,0,-0.0562569501493555,-0.0529584250143664,0.1389738017598141,0.2437820588677057,-0.1389738017598141,1,0,0,0,50.686370278808020,0
8472,8.888393,-0.0557374795465757,-0.0524420738067055,0,0,-0.0557374795465757,-0.0524420738067055,0.2026883917993865,0.24398188045033,-0.2026883917993865,1,0,0,0,51.00786888226009,0
8473,8.889425,-0.0554998806683122,-0.0519176002651343,0,0,-0.0554998806683122,-0.0519176002651343,0.2787022516877702,0.2441775014804727,-0.2787022516877702,1,0,0,0,50.361850863184287,0
8474,8.890440,-0.0550022869107889,-0.0514230902986961,0,0,-0.0550022869107889,-0.0514230902986961,0.2452946419817985,0.244373062610823,-0.2452946419817985,1,0,0,0,50.92289512609917,0
8475,8.891474,-0.0545178493477076,-0.050653796601891,0,0,-0.0545178493477076,-0.050653796601891,0.2259777986570531,0.2445647427982615,-0.2259777986570531,1,0,0,0,51.158588783782391,0
8476,8.892489,-0.0540413677604914,-0.050466683492125,0,0,-0.0540413677604914,-0.050466683492125,0.2426269824858021,0.244746465477809,-0.2426269824858021,1,0,0,0,51.698973308696487,0
8477,8.893521,-0.0535733956843125,-0.0499996454791078,0,0,-0.0535733956843125,-0.0499996454791078,0.2099139425558594,0.2449293423566006,-0.2099139425558594,1,0,0,0,51.903393266558026,0
8478,8.894536,-0.0531101194497194,-0.0495398743075317,0,0,-0.0531101194497194,-0.0495398743075317,0.1665744154600202,0.2451176532304091,-0.1665744154600202,1,0,0,0,51.22027862630564,0
8479,8.895566,-0.052654508883085,-0.0490852117533813,0,0,-0.052654508883085,-0.0490852117533813,0.1482119910854811,0.2453007748557691,-0.1482119910854811,1,0,0,0,51.577059539484,0
8480,8.896583,-0.0522445272417871,-0.0486786482119115,0,0,-0.0522445272417871,-0.0486786482119115,0.1322063641879043,0.2454757262733832,-0.1322063641879043,1,0,0,0,51.616688062705662,0
8481,8.897612,-0.0518064937836822,-0.048241575960879,0,0,-0.0518064937836822,-0.048241575960879,0.103797928684426,0.2456434855021356,-0.103797928684426,1,0,0,0,52.021548718945552,0
8482,8.898628,-0.0516600523690927,-0.0475217215061665,0,0,-0.0516600523690927,-0.0475217215061665,0.0707458635309506,0.245984087465772,-0.0707458635309506,1,0,0,0,52.369474018054631,0
8483,8.899657,-0.0509344749242395,-0.0473738628430376,0,0,-0.0509344749242395,-0.0473738628430376,0.0701369964973742,0.2461549154414035,-0.0701369964973742,1,0,0,0,52.19379686551696,0
8484,8.900672,-0.0507836626515734,-0.0469361327578248,0,0,-0.0507836626515734,-0.0469361327578248,0.0618817836863201,0.2463223493520653,-0.0618817836863201,1,0,0,0,52.444771077852991,0
8485,8.901709,-0.0500568614318635,-0.046500481728468,0,0,-0.0500568614318635,-0.046500481728468,0.0705337032758211,0.2464811056538451,-0.0705337032758211,1,0,0,0,52.714087059262382,0
8486,8.902737,-0.0496258642452707,-0.0460708241014909,0,0,-0.0496258642452707,-0.0460708241014909,0.1384072121665301,0.2466259188508019,-0.1384072121665301,1,0,0,0,54.097079247072684,0
8487,8.903880,-0.0488065672710929,-0.0452556589606299,0,0,-0.0494953297072107,-0.0453667285097616,0.1931194178098561,0.246763928803284,-0.1931194178098561,1,0,0,0,53.99577806928164,0
8488,8.904964,-0.0486790308527891,-0.0448411747392323,0,0,-0.0488065672710929,-0.0452556589606299,0.1682255836593065,0.2469053073846408,-0.1682255836593065,1,0,0,0,53.321163475641,0
8489,8.906113,-0.0483523381508102,-0.0442290895148869,0,0,-0.0486790308527891,-0.0442290648397115,0.0852540944900098,0.2470479594170127,-0.0852540944900098,1,0,0,0,54.410392493740090,0
8490,8.907131,-0.0479993615485159,-0.0438773867993998,0,0,-0.0483523381508102,-0.0438773867993998,-0.0268621649753269,0.2471797454263499,0.0268621649753269,1,0,0,0,55.19200308904752,0
8491,8.908161,-0.0476592479139288,-0.0438267089556346,0,0,-0.0479993615485159,-0.0438267089556346,-0.0862083117579644,0.2473039768595703,0.0862083117579644,1,0,0,0,55.343888852260555,0
8492,8.909176,-0.0473253148873485,-0.0434940374778132,0,0,-0.0473253426938971,-0.0434940374778132,-0.1464393491504097,0.2474349962622788,0.1464393491504097,1,0,0,0,54.144648685782044,0
8493,8.910424,-0.047002277842775,-0.043172252886067,0,0,-0.047002277842775,-0.043172252886067,-0.3059081674368056,0.2475659608242639,0.3059081674368056,1,0,0,0,55.232364751329896,0
8494,8.911444,-0.0466907280113258,-0.0428619464168576,0,0,-0.0466907280113258,-0.0428619464168576,-0.329720354613174,0.247683128512244,0.329720354613174,1,0,0,0,57.449332043072573,0
8495,8.912473,-0.0461071475985151,-0.0422808254780802,0,0,-0.0461071475985151,-0.0422808254780802,-0.2708989420340555,0.2477899440262979,0.2708989420340555,1,0,0,0,56.843228520114230,0
8496,8.913489,-0.0458312791849054,-0.0420061731868897,0,0,-0.0458312791849054,-0.0420061731868897,-0.1535366842100939,0.2478960178871812,0.1535366842100939,1,0,0,0,55.369141936725540,0
8497,8.914519,-0.0455747914722335,-0.0417508925273009,0,0,-0.0455747914722335,-0.0417508925273009,-0.1387988468703934,0.2480001284648747,0.1387988468703934,1,0,0,0,56.650591002595099,0
8498,8.915534,-0.0453372135180778,-0.0418028999426958,0,0,-0.0453372135180778,-0.0418028999426958,-0.2913699928649061,0.2480969116339802,0.2913699928649061,1,0,0,0,57.508164466070326,0
8499,8.916564,-0.0448748532027503,-0.0413429009951385,0,0,-0.0448748532027503,-0.0413429009951385,-0.4659637377327076,0.2481915276968774,0.4659637377327076,1,0,0,0,56.530673721776615,0
8500,8.917580,-0.0447018967623498,-0.0411711117030229,0,0,-0.0447018967623498,-0.0411711117030229,-0.5424818763928781,0.248292089647859,0.5424818763928781,1,0,0,0,55.866514439063379,0
8501,8.918608,-0.0445248779077783,-0.0409952509799423,0,0,-0.0445248779077783,-0.0409952509799423,-0.6281321195658348,0.2483949503223318,0.6281321195658348,1,0,0,0,57.164277734836474,0
8502,8.919625,-0.0440760449390489,-0.0408356350083874,0,0,-0.0440760449390489,-0.0408356350083874,-0.7153201245160811,0.2486056349254854,0.7153201245160811,1,0,0,0,58.084657978844177,0
8503,8.920787,-0.0439462344984483,-0.0405619200326417,0,0,-0.0439462344984483,-0.0407069693343729,-0.7590373891995628,0.2487132282300529,0.7590373891995628,1,0,0,0,57.873950775148983,0
8504,8.921893,-0.0436613372458881,-0.040424334395103,0,0,-0.0438000495051496,-0.0405619200326417,-0.8264361824871641,0.2488132895135299,0.8264361824871641,1,0,0,0,58.574610914373593,0
8505,8.923046,-0.0432463938014964,-0.0400102441822172,0,0,-0.0436613372458881,-0.040424334395103,-0.9368085879267782,0.2489102591883221,0.9368085879267782,1,0,0,0,58.712792526700781,0
8506,8.924064,-0.0431380037972136,-0.0399029704568878,0,0,-0.0432463938014964,-0.0400102441822172,-0.9661682754754822,0.249012187815684,0.9661682754754822,1,0,0,0,58.55436411421553,0
8507,8.925095,-0.0430479719452028,-0.0398140457297358,0,0,-0.0431380037972136,-0.039814040326883,-0.9151593619575376,0.2491156636699123,0.9151593619575376,1,0,0,0,59.06794972018,0
8508,8.926111,-0.0426865342435667,-0.0397418570288224,0,0,-0.0430479719452028,-0.0397418570288224,-0.9391578722891554,0.2492079277506522,0.9391578722891554,1,0,0,0,59.5893358329114,0
8509,8.927141,-0.04262739716358,-0.0393954702223922,0,0,-0.0426865342435667,-0.0393954702223922,-1.0331495316399164,0.2492812052267920,1.0331495316399164,1,0,0,0,60.514044549693807,0
8510,8.928158,-0.0420039413088782,-0.0393493500512263,0,0,-0.04262739716358,-0.0393493500512263,-1.0884686226932558,0.2493428181045264,1.0884686226932558,1,0,0,0,61.087688519313985,0
8511,8.929187,-0.0419663201286975,-0.0393127999674874,0,0,-0.0419663201286975,-0.0393127999674874,-1.053523301647952,0.2494043452764835,1.053523301647952,1,0,0,0,59.994019328711665,0
8512,8.930203,-0.0419350034445727,-0.0392825451994849,0,0,-0.0419350034445727,-0.0392825451994849,-1.0036694473314677,0.2494707237987157,1.0036694473314677,1,0,0,0,59.166906824409934,0
8513,8.931234,-0.0413317376288922,-0.0389682741988522,0,0,-0.0413317376288922,-0.0389682741988522,-1.0827204159785115,0.2495426903821387,1.0827204159785115,1,0,0,0,59.991703454156606,0
8514,8.932251,-0.0413026845688009,-0.0386531789430373,0,0,-0.0413026845688009,-0.0386531789430373,-1.1585570008920034,0.249618918906442,1.1585570008920034,1,0,0,0,60.248115543131611,0
8515,8.933280,-0.0409759307935631,-0.038327280585416,0,0,-0.0409759307935631,-0.038327280585416,-1.079891402635774,0.2497032497803016,0.950560441808974,1,0,0,0,59.745353234237129,0
8516,8.934295,-0.0409206662969861,-0.0379847469751591,0,0,-0.0409206662969861,-0.0379847469751591,-0.8670743616392962,0.2498006194832493,0.8670740210108892,1,0,0,0,60.589501596629915,0
8517,8.935325,-0.0402778684807743,-0.0379192259414889,0,0,-0.0402778684807743,-0.0379192259414889,-0.7942450356995607,0.2499040234123494,0.7942450356995607,1,0,0,0,61.50110782702396,0
8518,8.936340,-0.0399082684030505,-0.0372633303321737,0,0,-0.0399082684030505,-0.0372633303321737,-0.6296802489154718,0.2499978900741368,0.6296802489154718,1,0,0,0,61.716231361418650,0
8519,8.937369,-0.0395280078005056,-0.037172175802527,0,0,-0.0395280078005056,-0.037172175802527,-0.4379362946200338,0.2500674330169775,0.4379362946200338,1,0,0,0,62.004582032483824,0
8520,8.938385,-0.0391307904288376,-0.0367758112691048,0,0,-0.0391307904288376,-0.0367758112691048,-0.3260460596751385,0.2501186486850945,0.3260460596751385,1,0,0,0,61.92614887388572,0
8521,8.939414,-0.0387252344075071,-0.0363710843418519,0,0,-0.0387252344075071,-0.0363710843418519,-0.2746792212687335,0.2501699042394787,0.2746792212687335,1,0,0,0,62.100998266579033,0
8522,8.940430,-0.0386043337959996,-0.035962897278381,0,0,-0.0386043337959996,-0.035962897278381,-0.2694320893982134,0.2502233633136703,0.2694320893982134,1,0,0,0,63.597524743495668,0
8523,8.941461,-0.0379159726223723,-0.0358517534409586,0,0,-0.0379159726223723,-0.0358517534409586,-0.3230445494909861,0.2502793320134826,0.3230445494909861,1,0,0,0,63.431018425136301,0
8524,8.942479,-0.0375276239631868,-0.0351770076794484,0,0,-0.0375276239631868,-0.0351770076794484,-0.3059373588112123,0.2503371572769503,0.3059373588112123,1,0,0,0,62.23185868403772,0
8525,8.943508,-0.0371452578001421,-0.0347954522683276,0,0,-0.0371452578001421,-0.0347954522683276,-0.2084320657110225,0.2503851359448116,0.2084320657110225,1,0,0,0,62.68919348272904,0
8526,8.944526,-0.0370519233858064,-0.0344148167642413,0,0,-0.0370519233858064,-0.0344148167642413,-0.1911665800001414,0.2504212069810902,0.1911665800001414,1,0,0,0,64.682420423108325,0
8527,8.945555,-0.0369630339620397,-0.0343268351634691,0,0,-0.0369630339620397,-0.0343268351634691,-0.3744109852262072,0.2504587809074174,0.3744109852262072,1,0,0,0,63.7064828779336,0
